yearmonth,brand,sales_without_coupons,sales_monto_with_coupons
15,5,9.26098,0.0
17,8,30.50326,0.0
18,8,135.57922,0.0
18,8,77.07476,0.0984
15,4,12.03918,0.0
17,7,209.19118,0.0
5,5,0.7574999999999997,0.0
17,8,476.80031,9.66528
4,6,1.3452,0.0
18,8,30.715960000000003,0.0
15,8,77.1229,0.0
13,7,25.8527,0.0
18,6,13.66194,0.24
12,4,9.72854,0.0
18,8,35.86484,0.0
18,8,53.8323,16.22162
12,6,24.52626,0.0
7,3,2.1405600000000002,0.0
10,2,0.6596999999999998,0.0
5,3,0.6169199999999999,0.0
18,3,5.73814,0.12
18,8,60.40022,0.0
18,8,164.55652,0.0
18,8,64.55959,1.7688
5,4,0.75356,0.0
17,8,53.892559999999996,0.0
4,2,0.02892,0.0
18,8,344.18514,0.0
3,8,409.49724000000003,0.0
1,1,0.02838,0.0
2,4,1.18974,0.0
17,8,11.21604,0.0
10,6,7.794079999999999,0.0
16,6,4.43236,0.0
5,5,0.96158,0.0
18,8,94.94418,25.303810000000002
17,7,17.47466,0.0
13,4,4.9092,0.0
14,4,7.63506,0.0
1,2,0.05676,0.0
14,3,20.405640000000002,0.0
17,5,7.60692,0.0
18,6,143.18652,0.0
6,2,0.38838,0.0
14,8,8.8488,0.0
16,5,21.41026,0.0
18,8,774.85804,0.0
18,5,21.07488,0.0
18,7,69.15102999999999,0.0
10,6,1.8092599999999999,0.0
14,3,9.843119999999999,0.0
14,6,8.67846,0.0
17,7,12.72386,0.0
17,6,4.1219399999999995,0.0
3,2,0.07568,0.0
16,8,18.30407,0.0
3,4,2.3592,0.0
17,4,4.02766,0.0
15,7,62.52887,0.0
14,7,143.03562,0.0
3,5,5.01894,0.0
11,5,23.94,0.0
18,6,55.96284,0.0
15,8,31.83094,0.0
11,4,65.60628,0.0
18,8,68.27889,0.0
18,5,42.45464,0.0
18,8,194.93172,0.0
5,2,0.34252,0.0
5,6,10.1192,0.0
18,6,18.51898,0.0
3,2,0.78918,0.0
4,2,0.038919999999999996,0.0
7,3,2.43822,0.0
18,8,270.20241999999996,10.389520000000001
1,1,0.0,0.0
18,6,6.28674,0.0
1,1,0.02838,0.0
18,5,13.60586,0.0
15,5,1.12398,0.0
2,3,1.58928,0.0
18,8,23.71975,0.0
2,4,0.3569999999999999,0.0
2,1,0.01,0.0
15,6,22.70912,0.0
2,2,0.5004,0.0
15,8,4.6381,0.0
18,7,12.20544,0.0
1,7,40.054320000000004,0.0
7,5,0.22003,0.0
10,4,7.99376,0.0
18,8,40.00186,0.0
15,8,50.436780000000006,0.0
18,4,71.95572,0.0
16,7,29.277639999999998,0.0
12,7,10.72325,0.0
18,8,86.72928,0.0
18,5,8.333079999999999,0.0
6,2,8.17344,0.0
18,7,30.23879,2.9451
18,7,991.07697,0.0
16,8,40.67448,0.0
8,7,348.51654,0.0
4,6,4.12362,0.0
10,2,0.75084,0.0
15,7,2.8370399999999996,0.0
17,6,3.5927199999999995,0.0
9,2,3.56604,0.0
18,8,54.49492,0.0
18,8,15.75458,0.0
18,6,21.30722,1.8158400000000001
18,7,17.017439999999997,0.0
15,7,28.86411,0.0
17,3,6.412979999999999,0.0
9,8,3.2366999999999995,0.0
9,7,0.7716000000000001,0.0
16,5,6.82762,0.0
10,6,2.57972,0.0
17,7,10.14486,0.0
1,1,0.0,0.0
1,1,0.14838,0.0
1,1,0.05676,0.0
18,8,257.94146,0.0
1,1,0.02838,0.0
12,4,0.35192,0.0
3,1,1.0102799999999998,0.0
6,5,2.14036,0.0
7,2,0.34056,0.0
18,7,14.69046,0.0
10,1,3.7314,0.0
16,6,16.8284,0.0
15,3,3.92922,0.0
18,8,50.20134,0.0
18,4,29.8807,0.0
8,5,0.3065399999999999,0.0
3,3,0.10596,0.0
3,7,8.84994,0.0
10,3,9.85056,0.0
18,8,524.87131,15.94212
8,6,0.5468199999999999,0.0
10,8,13.9445,0.0
12,6,2.2569,0.0
16,8,23.93836,0.0
18,5,26.67012,0.0
1,1,0.22704,0.0
12,7,1.59202,0.0
5,4,1.73002,0.0
1,1,0.0,0.0
13,7,38.51291,0.0
18,8,13.35348,0.0
16,8,14.759680000000001,21.34746
17,7,37.5622,301.69655
14,3,1.76436,0.0
1,1,3.6246,0.0
4,3,0.07151999999999989,0.0
1,1,0.5676,0.0
18,6,49.1107,0.0
16,6,18.10166,0.0
2,1,0.05676,0.0
18,8,84.57578,0.0
18,8,36.529579999999996,0.0
2,3,0.1457,0.0
18,8,45.3762,0.0
16,8,14.81636,0.0
14,6,5.756959999999999,0.0
18,8,8.20666,0.0
9,3,3.01164,0.0
14,6,2.5696,0.0
18,8,2329.65434,0.0
16,8,22.85838,0.0
14,6,8.22806,0.0
17,6,31.23404,0.0
18,3,8.41194,0.0
18,2,11.13852,0.0
7,8,7.13022,0.0
18,5,19.482499999999998,0.0
7,5,9.32688,0.0
8,2,0.21838000000000002,0.0
9,3,1.4293,0.0
17,4,23.51608,0.0
16,6,36.94998,0.0
6,6,4.54714,0.0
14,6,6.681900000000001,0.0
17,7,28.70076,0.0
6,5,4.6695199999999994,0.0
11,5,0.2519,0.0
17,4,4.65912,0.0
18,8,30.13012,0.0
18,8,17.94024,0.0
18,7,11.164060000000001,0.0
18,6,417.30824,0.0
16,7,5.03452,0.31488000000000005
9,3,6.90528,0.0
12,7,2.77806,0.0
18,8,295.56853,0.0
18,6,17.35172,0.0
16,7,5.32465,0.0
18,8,146.08906000000002,0.0
13,6,5.4833,0.0
18,7,22.205579999999998,0.0
6,4,8.25506,0.0
7,6,11.26584,0.0
17,6,3.52614,0.0
15,8,94.70456,11.13846
15,8,5.0798,0.0
5,5,2.1109799999999996,0.0
9,6,2.9591,0.0
18,8,79.13971,0.0
8,2,0.64257,0.0
18,7,37.69969,0.0
5,5,0.79086,0.0
18,5,27.69704,0.0
18,7,24.9953,0.0
18,7,13.5369,0.0
17,7,52.83792,0.0
10,8,147.15948,0.0
18,8,156.08708,0.0
18,8,176.46127,0.0
7,3,0.9405599999999997,0.0
3,2,2.5199999999999996,0.0
2,1,0.02838,0.0
4,6,1.6034999999999995,0.0
1,5,1.8686399999999999,0.0
18,8,125.46052,0.0
2,1,0.1583999999999998,0.0
6,5,2.42624,0.0
4,4,0.4476,0.0
18,8,42.55562,0.0
5,4,0.36954,0.0
18,8,164.61512,0.0
14,7,7.4081199999999985,0.0
18,8,105.33116,0.0
10,5,1.1352699999999998,0.0
7,3,4.64142,0.0
7,8,6.44254,0.0
1,1,0.08514,0.0
1,1,0.02838,0.0
18,5,20.40732,1.02168
7,1,7.32492,0.0
9,5,1.1259899999999998,0.0
7,3,0.7000599999999999,0.0
6,3,6.03912,0.0
1,1,0.01614,0.0
4,3,0.11352000000000001,0.0
8,5,1.8709799999999999,0.0
18,8,83.52916,0.0
18,8,118.69071,5.62224
12,8,3.5065799999999996,0.0
18,8,45.32512,0.0
18,7,20.56296,0.0
16,3,13.82418,0.0
18,7,31.582659999999997,0.84
13,6,5.3066,2.1909799999999993
13,7,7.84396,0.0
7,5,9.579600000000001,0.0
10,6,0.62436,0.0
18,8,120.99028,0.0
14,2,4.06416,0.0
4,8,0.7512,0.0
18,8,11.540519999999999,0.0
18,6,9.25804,0.0
6,3,1.81542,0.0
17,7,4.78963,0.0
13,5,7.20426,6.31548
18,5,470.6928,0.0
18,8,84.87974,0.0
13,7,7.12232,0.0
18,8,135.38348,19.4844
5,2,9.9552,0.0
18,6,58.120329999999996,0.0
4,2,0.2865,0.0
1,5,0.96562,0.0
10,8,58.93954,0.0
7,5,4.43178,0.0
18,8,30.69316,0.65166
13,6,2.00208,0.0
17,7,48.06063,0.0
12,7,3.25222,0.0
18,6,8.16912,0.0
18,8,16.291629999999998,0.0
13,6,3.2353199999999993,0.0
12,5,10.455960000000001,0.0
18,3,18.476399999999998,0.0
18,8,27.76814,0.0
12,7,4.3141,0.0
18,7,706.82326,0.0
12,6,2.43984,0.0
15,8,6.75938,0.0
4,3,0.5865199999999999,0.0
17,6,13.175839999999999,0.0
18,8,235.44812,0.0
18,8,40.24369,10.54116
18,8,24.58624,0.0
5,3,0.4892399999999998,0.0
16,7,20.40868,0.0
9,2,2.80626,0.0
14,5,7.03382,0.0
17,8,84.48934,0.0
16,7,48.64686,0.0
10,5,710.52732,0.0
8,6,1.02934,0.0
8,5,34.648740000000004,0.0
17,8,414.19116,37.914
18,8,92.00109,1.42848
1,1,0.0,0.0
15,4,28.945619999999998,0.12
17,5,34.932,0.0
18,6,48.90564,0.0
18,8,67.74236,1.9292000000000005
18,8,107.4475,14.68802
18,8,79.16596,0.0
1,1,0.0197999999999999,0.0
10,6,1.56552,0.0
18,8,9.92246,0.0
2,2,1.44,0.0
1,1,0.02838,0.0
15,2,16.48878,0.0
18,8,291.55452,0.0
18,7,9.09956,0.0
9,6,18.002219999999998,0.0
9,6,6.82278,0.0
18,7,52.0397,0.0
7,6,6.94161,0.0
18,6,8.85688,0.8838
18,6,40.52202,0.0
15,8,43.30362,0.0
2,1,0.05676,0.0
18,8,21.018349999999998,0.0
9,4,7.14746,0.0
16,6,14.506099999999998,0.0
18,8,42.286,41.3479
18,8,9.23764,0.0
1,1,0.48,0.0
18,8,19.23894,0.53484
11,4,6.327660000000001,0.0
9,7,4.09172,0.0
11,7,1.0982,0.0
12,8,6.224939999999999,0.0
1,1,0.0,0.0
18,8,173.51492,5.350079999999999
11,6,0.8816999999999999,0.0
17,4,5.941199999999999,0.0
16,7,18.19388,0.0
4,5,0.26678,0.0
17,7,42.41254,0.0
3,2,2.24112,0.0
17,8,7.704299999999999,0.0
5,3,0.1419,0.0
12,6,2.00734,0.0
16,8,38.11114,0.0
4,2,0.3191399999999998,0.0
10,4,0.85842,0.0
18,8,98.28922,0.0
14,6,2.3904599999999996,0.0
3,3,0.19866,0.0
3,2,1.2,0.0
12,5,18.64686,0.0
18,6,35.67906,0.0
17,5,14.226619999999999,0.0
18,5,70.67898,0.0
18,8,93.17238,0.0
12,3,4.5057599999999995,0.0
18,8,53.74939,0.0
18,8,189.37564,15.72026
14,7,3.2567,0.0
11,3,1.7379,0.0
8,6,4.6784,0.0
16,8,17.1707,0.0
16,6,10.14176,0.0
17,5,2.22632,0.0
16,4,5.257499999999999,0.0
1,1,0.0,0.0
18,6,11.9012,0.0
4,4,2.08034,0.0
15,4,4.505739999999999,0.0
10,5,3.6221799999999997,0.0
2,2,0.3743999999999999,0.0
18,8,26.57208,0.0
13,7,20.49858,0.0
18,6,27.56598,0.0
8,3,18.06288,0.0
17,4,2.83384,0.0
9,5,2.2968,0.0
18,4,240.89962,0.0
18,7,16.27992,0.81678
8,6,5.837479999999999,0.0
16,8,13.21414,0.0
9,2,1.5178,0.0
10,7,29.81684,0.0
18,7,16.90563,0.0
13,7,2.0355399999999997,0.0
3,2,0.6444,0.0
18,6,427.66712,0.0
18,6,11.049059999999999,0.0
18,8,42.82144,0.0
17,6,5.440359999999999,0.0
3,3,0.66394,0.0
14,5,6.686839999999999,0.0
2,1,0.02838,0.0
18,8,75.31888,0.0
11,6,7.101719999999999,0.0
11,3,2.1329599999999997,0.0
17,6,11.03648,0.0
16,6,22.91428,0.0
14,6,4.770239999999999,0.0
18,7,12.6129,0.05676
4,3,90.4647,0.0
15,6,35.94726,0.0
18,8,8.3981,0.0
10,1,22.11624,1.8
9,4,1.11818,0.0
3,1,0.06999999999999999,0.0
18,8,146.46841,0.0
17,6,3.14759,0.0
18,7,15.561839999999998,0.0
18,8,113.77735,0.0
17,8,12.18001,0.0
18,8,280.30136,0.0
16,7,35.90383,25.94821
15,6,8.96403,0.0
15,7,14.184759999999999,0.0
18,7,49.85892,1.29408
12,6,3.3579799999999995,0.0
16,7,6.8918,0.0
18,6,22.95616,0.0
10,4,9.752979999999999,0.0
8,3,1.14958,0.0
17,8,194.36054,0.0
11,7,1.5476999999999999,0.0
7,5,0.82114,0.0
15,4,8.85414,0.0
1,1,0.22704,0.0
14,3,16.28088,0.0
12,4,5.98408,0.0
6,4,3.29466,0.0
8,6,31.19908,0.0
8,2,130.8,0.0
2,2,0.08514,0.0
4,4,0.58056,0.0
18,8,664.98796,0.0
4,3,1.5221399999999998,0.0
16,6,8.46438,0.0
18,8,84.75372,0.0
9,5,8.74842,0.0
14,5,42.19206,0.0
17,5,37.202239999999996,0.0
18,7,28.41666,0.0
18,3,9.84084,0.0
1,1,0.01,0.0
18,8,98.40846,0.0
14,5,1.64274,0.0
17,5,3.23812,0.0
18,8,141.58386,0.0
18,6,19.63858,0.0
14,4,3.14124,0.0
10,5,0.51842,0.0
1,1,0.0,0.0
7,4,2.59752,0.0
18,7,88.92366,0.0
18,7,43.364799999999995,0.0
10,6,1.8684,0.0
2,2,0.0852,0.0
16,4,24.181739999999998,0.0
14,5,1.19486,0.0
16,5,31.46368,0.0
17,6,6.4002799999999995,0.0
6,4,2.01211,0.0
12,8,6.117479999999999,0.0
18,8,154.52519999999998,0.0
6,4,0.09813,0.0
15,7,17.16244,0.0
16,5,1.6822799999999998,0.0
17,5,27.69774,0.0
17,2,14.76,0.0
18,8,97.12859,0.0
18,6,9.95388,0.0
17,6,8.38466,0.0
18,5,31.00848,17.262620000000002
3,2,0.4257,0.0
13,7,3.01504,0.0
18,6,6.522139999999999,0.0
14,5,6.15482,0.0
2,2,0.34056,0.0
5,6,1.8745599999999998,0.0
3,3,1.01028,0.0
8,2,1.95444,0.0
14,6,7.78044,0.90816
16,4,3.56794,0.0
12,7,2.94872,0.0
18,6,22.47232,0.0
1,1,13.2,0.0
2,3,0.047299999999999995,0.0
7,1,3.95688,0.0
18,7,13.2425,0.0
12,6,0.97842,0.0
5,4,1.22598,0.0
13,7,24.205019999999998,0.0
18,6,79.60615999999999,0.0
18,7,26.31262,0.0
18,5,10.103219999999999,0.0
15,5,8.13384,0.0
1,1,0.34056,0.0
8,5,0.8723299999999999,0.0
2,3,0.21734,0.0
17,7,14.731,0.0
1,2,0.047299999999999995,0.0
18,8,70.44522,0.0
18,8,150.69744,7.661759999999998
18,7,269.50136,0.0
10,8,339.63284,0.0
10,6,5.189499999999999,0.0
18,5,41.035379999999996,0.0
16,5,4.12777,0.0
2,3,0.6,0.0
18,7,107.95632,0.0
18,7,80.14384,0.0
12,7,8.493219999999999,0.0
4,1,0.5676,0.0
3,1,1.4683799999999998,0.0
4,7,0.0,0.0
17,6,11.36066,0.0
18,8,86.46773999999999,0.0
18,6,21.2779,0.0
16,8,70.1567,0.0
18,7,136.10616,0.0
13,4,2.23623,0.0
6,8,9.3003,0.0
5,3,4.3652999999999995,0.0
18,8,173.60042,0.0
18,8,47.23625,0.0
8,2,1.9916399999999999,0.0
12,6,20.73626,0.0
4,2,5.56248,0.0
3,4,0.4031999999999999,0.0
1,3,0.0,0.0
6,1,2.22726,0.0
8,7,2.54031,0.0
18,8,31.01057,0.0
16,3,6.42906,0.0
18,7,63.96353,0.0
18,7,102.5659,4.82838
1,1,0.02838,0.0
16,7,15.95638,0.0
15,5,5.70706,0.0
16,5,39.096019999999996,0.0
18,4,11.4933,0.0
18,8,189.39188,0.0
2,3,0.0813799999999999,0.0
5,2,1.1676,0.0
6,4,34.1279,0.0
18,8,51.8276,0.0
18,6,4.42876,0.0
4,3,6.31052,0.0
7,5,19.38458,4.314779999999999
5,5,0.15231,0.0
8,3,5.85574,0.0
18,8,1127.77008,0.0
14,5,3.2251399999999997,0.0
18,7,19.04606,0.0
17,6,30.5398,0.0
18,7,13.1343,0.20136
18,8,416.60672,0.0
8,2,9.19512,0.0
13,2,10.60086,0.0
18,8,11.34696,0.0
9,5,3.21568,0.0
18,8,62.63722,0.0
6,5,5.84958,0.0
15,7,5.67484,0.0
18,8,178.07244,0.0
18,8,48.33244,0.0
15,4,5.46338,0.0
13,1,5.47866,0.0
18,7,504.1964,0.0
17,6,4.2683599999999995,0.0
15,5,17.43846,0.0
18,8,21.9039,0.0
18,8,103.87521,0.0
18,8,58.66002,0.0
17,6,17.9487,0.0
18,6,4.3681399999999995,0.0
17,6,12.21392,0.0
14,5,8.25806,0.0
16,8,3.9412,0.0
18,8,67.36043,0.0
12,4,3.76536,0.0
10,6,12.498719999999999,0.0
5,3,0.3349,0.0
2,2,0.25542,0.0
18,6,23.86383,0.0
11,6,6.79064,0.0
12,5,1.78338,0.0
2,4,0.0,0.0
16,4,22.854599999999998,0.0
18,6,945.41874,0.0
18,8,38.14566,5.959160000000001
3,3,0.1665,0.0
11,6,3.44724,0.0
11,3,4.98424,0.0
13,3,1.3657199999999994,0.0
18,5,4.68964,0.0
18,8,40.03524,0.0
18,8,109.78182,0.0
18,7,34.69078,0.97892
18,4,12.07556,0.0
14,6,14.98354,0.0
11,4,1.6837799999999998,0.0
1,1,-1.0408340855860844e-17,0.0
14,8,12.47408,0.0
15,7,40.44236,0.0
9,4,0.38894,0.0
18,8,21.578239999999997,0.0
15,6,41.82066,0.0
18,5,29.0574,0.0
5,1,0.36894,0.0
8,3,0.4162599999999999,0.0
1,2,1.2851400000000002,0.0
5,2,0.34056,0.0
18,5,21.50788,0.0
5,7,5.50834,0.0
16,4,11.786639999999998,0.0
12,7,11.772219999999999,5.3476799999999995
3,2,0.6,0.0
18,8,103.83627,64.5612
2,2,0.01975,0.0
18,8,43.40966,0.0
18,8,125.25154,0.0
2,1,0.05676,0.0
14,6,3.93118,0.0
1,1,0.11352,0.0
18,8,332.28796,30.49224
6,1,1.92984,0.0
8,5,1.6562299999999999,0.0
18,7,47.37536,0.0
18,6,927.89364,0.0
2,2,0.02838,0.0
17,7,14.15888,0.0
18,2,49.835280000000004,0.0
15,4,1.24846,0.0
18,6,48.28834,0.0
18,8,83.6417,0.0
11,8,9.866340000000001,0.0
17,6,4.6468799999999995,0.0
13,4,1.14275,0.0
12,5,240.566,0.0
18,7,17.85204,0.0
18,8,19.17218,0.0
14,5,29.75744,0.0
16,6,14.28756,0.12
13,7,115.24278,0.0
3,2,2.2670399999999997,0.0
18,8,745.71424,81.85152
18,3,65.90178,0.0
18,8,124.1092,0.0
8,5,1.3581999999999999,0.0
18,8,13.88054,0.0
18,6,22.998459999999998,0.0
5,5,0.4444799999999999,0.0
4,6,0.87624,0.0
18,8,433.52374,154.74323
7,3,0.31626,0.0
15,7,9.267759999999999,0.0
8,4,4.7196,0.0
13,3,14.984639999999999,0.0
15,8,2735.33756,0.0
17,5,60.60672,0.0
18,8,434.53513,0.0
13,5,0.9136399999999999,0.0
10,5,3.44228,0.0
18,8,190.1127,4.3368
14,3,37.46196,0.0
10,8,19.72876,0.0
11,7,66.9515,0.0
11,5,29.52762,0.0
11,5,1.1757,0.0
17,8,68.30669,0.0
18,5,9.06734,0.0
13,6,8.87894,0.0
1,1,0.19158,0.0
18,5,21.15896,0.0
14,5,1.1326399999999999,0.0
13,7,14.06822,0.0
18,8,814.13852,0.0
8,2,8.15358,0.0
18,7,44.43116,0.0
11,8,21.6708,0.0
18,7,48.72076,0.0
11,5,4.00792,0.0
16,7,78.93234,0.0
14,6,1.55688,0.0
18,5,47.3625,0.0
8,3,1.25334,0.0
17,6,7.8815,2.6375599999999997
14,7,12.4872,0.0
17,7,278.00874,11.394
11,6,2.8188,0.0
12,4,2.4741199999999997,0.0
18,8,4.6185599999999996,0.0
2,3,0.0246,0.0
9,6,26.14603,0.0
9,5,21.430260000000004,0.0
18,8,93.03715,0.0
18,8,87.23725999999999,2.36434
15,8,22.71482,0.0
15,4,11.52666,0.8892
18,4,32.1825,0.0
15,8,6.388999999999999,0.0
17,7,17.42794,0.0
11,5,10.02858,0.0
17,5,10.05622,0.12
18,5,13.949679999999999,0.0
18,7,31.23976,0.0
18,8,135.59462,33.9837
11,2,7.0215,0.0
14,7,54.66666,0.0
2,4,0.11352,0.0
18,8,13.82524,21.20964
18,7,334.99953,0.0
17,7,16.961479999999998,0.0
2,2,0.2646,0.0
16,6,40.3026,0.0
6,6,0.26328,0.0
11,3,66.85752,0.0
11,6,4.1539,0.0
7,7,7.55066,1.7994599999999998
13,8,15.87397,0.0
9,7,1.5238099999999999,0.0
3,5,6.85476,0.0
12,7,1.49604,0.0
16,8,43.11698,0.0
18,5,231.38454000000002,0.0
2,1,0.05676,0.0
18,6,138.27804,0.0
18,8,22.26606,0.0
2,5,2.62728,0.0
3,2,3.60678,0.0
5,5,0.5943,0.0
17,4,69.953,0.0
17,8,87.88737,0.0
14,1,2.18838,0.0
5,3,0.4730399999999999,0.0
18,3,8.98308,0.0
18,8,224.56542000000002,0.29076
16,3,239.48526,15.6
6,6,5.98452,0.0
8,7,2.43132,0.0
18,7,33.14772,0.0
18,8,17.77709,0.0
1,1,0.396,0.0
13,5,4.0609,0.0
17,3,2.9411,0.0
3,3,0.68812,0.0
13,6,13.6192,0.0
18,8,71.55792,1.74168
13,8,15.90158,0.0
16,6,14.26132,0.0
18,8,6429.64486,0.0
14,5,3.6458399999999997,0.0
5,3,5.35704,0.0
15,7,121.73916,0.0
15,4,12.3669,0.0
18,7,20.3158,0.0
16,4,9.928799999999999,0.0
4,6,5.4082799999999995,0.0
16,6,10.52384,0.0
6,7,3.0676799999999997,0.0
13,7,71.53776,0.0
15,8,9.45722,0.0
6,4,5.47872,0.0
9,8,37.08516,0.0
17,4,1.3781999999999999,0.0
17,7,3178.3394399999997,0.0
15,7,5.695819999999999,0.0
18,4,14.5422,0.0
7,2,1.1019,0.0
14,4,2.1333599999999997,0.14838
8,2,0.1892,0.0
15,6,6.03058,0.0
18,7,25.027269999999998,0.0
18,3,7.511279999999999,0.0
6,5,1.5433,0.0
17,8,132.72596,13.378319999999999
18,7,201.86328,0.0
18,7,10.9919,0.0
15,4,4.2278,0.0
18,7,23.6057,0.0
18,8,8.11852,0.0
1,1,0.02838,0.0
18,7,45.11705,0.0
12,2,1.327,0.0
16,6,2.84342,0.0
15,5,10.13612,0.0
17,8,22.92816,0.0
18,7,39.81312,0.0
18,5,60.92186,0.0
18,8,87.91431999999999,0.0
12,1,1.36,0.0
18,8,56.14546,0.0
18,8,184.6681,4.630800000000001
18,8,45.35142,0.0
6,7,0.65086,0.0
11,7,5.675599999999999,1.45788
9,1,1.6829999999999994,0.0
18,5,26.87042,0.0
4,4,0.32674,0.0
1,1,0.1583999999999999,0.0
18,4,42.19878,0.0
18,7,774.50886,0.0
18,8,30.47496,0.0
4,7,3.76462,0.0
3,5,0.36246,0.0
8,3,0.9221999999999999,0.0
18,8,140.00364,0.0
18,3,31.21428,0.0
10,4,5.603219999999999,0.0
16,6,13.47074,0.0
1,2,0.22704,0.0
12,3,110.03063999999999,0.0
18,8,81.20256,0.0
3,2,0.84,0.0
14,6,2.64788,0.0
2,5,2.53632,0.0
15,4,10.71852,0.0
17,4,3.7184399999999997,0.0
9,3,4.54062,0.0
18,5,26.01646,0.0
16,7,37.3458,0.0
7,6,4.52712,0.0
6,7,0.7595999999999998,0.0
13,2,1.6278000000000001,0.0
3,2,0.34056,0.0
14,3,12.81024,0.0
3,2,0.35352,0.0
4,3,9.44946,0.0
5,3,1.1352,0.0
18,6,29.39368,0.0
3,2,0.39732,0.0
17,5,15.985059999999999,0.0
18,8,15.757719999999999,0.1722
18,5,9.11998,0.0
13,4,10.8756,0.0
16,5,9.718359999999999,0.0
16,6,11.42586,0.0
10,4,10.91724,0.0
5,5,3.74913,0.0
10,6,0.5984199999999998,0.0
14,2,13.11912,0.0
16,4,20.612119999999997,0.0
6,3,1.0167599999999999,0.0
18,8,133.04901999999998,3.8627
3,5,2.3975399999999993,0.0
10,8,38.33939,0.0
15,6,4.957739999999999,0.0
18,6,34.28018,0.0
16,5,8.70024,0.0
18,8,26.2243,0.0
17,7,8.745519999999999,0.0
16,8,41.63522,0.0
18,8,15.38814,51.27106
18,7,66.50345,0.0
13,2,14.09118,0.0
11,3,2.22274,0.0
18,7,42.79896,0.0
2,3,0.51084,0.0
18,7,89.29284,0.0
18,8,45.780899999999995,0.0
18,8,72.34988,0.0
8,7,23.31084,0.0
17,6,1.2544,0.0
4,4,0.9225,0.0
8,6,0.44562,0.0
16,7,28.33694,0.0
10,4,3.12679,0.0
18,8,258.48852,0.0
10,6,2.4354199999999997,0.0
3,2,0.72,0.0
8,5,0.6433199999999999,0.0
17,4,71.34708,0.0
2,2,0.05298,0.0
18,6,29.94134,0.0
18,8,61.469570000000004,0.0
15,8,56.07041,0.0
13,3,3.508,0.0
4,3,2.10816,0.0
1,1,0.02838,0.0
1,1,0.0,0.0
18,5,55.129619999999996,0.0
18,8,288.59996,0.981
18,5,15.285419999999998,0.0
12,7,5.80058,0.0
18,6,23.97989,0.0
2,1,0.07568,0.0
18,7,13.979339999999999,0.0
5,7,4.33196,0.0
1,1,0.0,0.0
18,8,21.89966,0.0
8,5,2.3443199999999997,0.0
16,5,5.35642,0.0
18,6,253.53352,8.515979999999999
18,8,113.74136,0.0
11,4,2.1887,0.0
3,2,1.10682,0.0
12,6,3.82092,0.0
6,7,29.5287,0.0
17,8,109.34291,39.08689
18,7,22.6819,0.0
18,5,56.49108,0.0
1,1,0.02838,0.0
10,6,1.9848,0.0
16,8,17.745919999999998,0.0
3,4,0.32354,0.0
4,7,5.11516,0.0
18,6,21.08614,0.0
1,1,0.0,0.0
17,7,23.69786,0.0
1,1,0.01892,0.0
12,7,0.8193199999999999,0.0
1,1,0.08514,0.0
7,5,0.5805799999999999,0.0
18,7,6.88378,0.0
18,7,60.39052,0.0
15,7,102.3702,0.22704
10,3,7.8378,0.0
11,8,3.40724,0.0
2,1,0.047299999999999995,0.0
18,8,30.87312,0.0
18,7,8.29186,0.0
9,3,6.4706399999999995,0.0
18,7,72.18178,0.0
17,2,16.910519999999998,0.0
3,4,4.407,0.0
10,7,27.83744,0.0
16,4,62.0034,0.0
11,8,17.0357,0.0
15,7,1.1053,0.0
2,2,0.73038,0.0
3,3,0.9150399999999999,0.0
18,8,88.78616,0.0
18,8,227.51373999999998,4.1301
15,8,8.427579999999999,0.0
18,7,39.00242,0.0
12,8,5.93432,0.0
7,3,0.88002,0.0
7,5,3.12458,0.0
13,6,19.40115,0.0
18,8,93.12593,0.0
18,8,568.30794,0.0
18,5,23.447779999999998,0.0
6,6,0.3008799999999998,0.0
18,8,33.35908,0.0
11,6,0.8258999999999999,0.0
18,6,47.15163,0.0
2,1,0.05676,0.0
18,7,9.03018,0.0
1,1,0.0,0.0
9,7,3.7725400000000002,0.2619
17,8,71.34948,0.0
1,1,0.02838,0.0
18,6,25.12828,0.0
18,6,110.14236,0.0
15,6,138.46668,0.0
11,5,20.49762,0.0
16,6,23.19756,0.34404
16,7,84.21392,0.0
16,6,4.9872,0.0
3,2,0.89166,0.0
17,5,4.93044,0.0
6,4,1.8653399999999998,0.0
18,6,84.45606000000001,0.0
18,8,508.0309,0.0
15,6,2.81508,0.0
13,5,3.40374,0.0
13,7,7.06108,0.0
5,2,0.69624,0.0
11,7,12.93088,0.0
16,7,6.840279999999999,0.0
18,7,50.81622,0.0
9,4,222.62634,0.0
17,7,28.481019999999997,0.0
18,7,123.62318,4.6334800000000005
16,8,45.90362,0.0
3,4,0.01892,0.0
18,6,50.03006,0.0
7,3,2.77896,0.0
10,4,1.57788,0.0
10,6,7.646749999999999,0.0
9,6,12.28856,0.0
7,7,2.6199399999999997,0.0
18,8,52.01844,0.0
4,2,0.7638,0.0
2,1,0.1419,0.0
2,1,0.6,0.0
15,7,29.9016,0.0
15,8,16.43782,0.0
17,7,47.33043000000001,0.07568
17,3,12.34512,0.0
14,5,4.91562,0.0
1,3,4.878,0.0
16,7,47.85302,0.0
18,8,73.02089,0.0
17,5,15.0844,0.0
18,8,106.33176999999999,15.23696
9,6,0.42778,0.0
13,2,8.9397,0.0
7,4,22.41274,0.0
18,8,302.11734,0.0
7,7,1.4345999999999999,0.0
6,6,7.63622,0.0
